2018.07.07,00:00,236815,236984,232002,235003,300
2018.07.08,00:00,234303,237573,234092,235161,217
2018.07.09,00:00,235211,235376,233610,234042,199
2018.07.10,00:00,234092,234142,228306,228894,336
2018.07.11,00:00,228844,229002,224974,225952,448
2018.07.12,00:00,226002,229906,225952,229218,227
2018.07.13,00:00,229268,229268,227610,228198,166
2018.07.14,00:00,228348,237092,228348,236072,274
2018.07.15,00:00,236130,241485,235003,235111,341
2018.07.16,00:00,235161,236719,229375,230660,368
2018.07.17,00:00,230610,236876,228936,236504,371
2018.07.18,00:00,236454,238808,235915,237680,272
2018.07.19,00:00,237630,243112,237042,242778,439
2018.07.20,00:00,242728,243466,240524,240574,232
2018.07.21,00:00,241092,252202,241092,252202,226
2018.07.22,00:00,252952,268344,252952,267951,163
2018.07.23,00:00,268001,279530,267901,275784,370
2018.07.24,00:00,275684,280096,267189,268632,887
2018.07.25,00:00,268682,272541,263908,268455,974
2018.07.26,00:00,268405,277092,267966,276968,730
2018.07.27,00:00,279287,279461,274880,277076,738
2018.07.28,00:00,277726,290828,275518,290656,718
2018.07.29,00:00,293706,317442,293706,317442,619
2018.07.30,00:00,320201,334500,310841,318805,115
2018.07.31,00:00,316266,321306,289365,298568,959
2018.08.01,00:00,301088,307500,293644,301722,688
2018.08.02,00:00,300100,308648,299000,308301,393
2018.08.03,00:00,305350,306289,302157,304896,461
2018.08.04,00:00,303973,303973,287778,287996,635
2018.08.05,00:00,287233,287778,273710,285916,1184
2018.08.06,00:00,287738,288830,270864,272816,1073
2018.08.07,00:00,272239,273121,258145,259521,984
2018.08.08,00:00,259405,289306,258125,288690,1260
2018.08.09,00:00,291774,304460,288254,294633,1253
2018.08.10,00:00,294479,308164,294479,307337,800
2018.08.11,00:00,305606,306170,293604,294234,956
2018.08.12,00:00,293971,298441,290260,293132,520
2018.08.13,00:00,293232,301144,292786,300375,500
2018.08.14,00:00,301258,303334,295178,295915,630
2018.08.15,00:00,295489,296421,288511,290113,669
2018.08.16,00:00,291363,296857,288671,295588,551
2018.08.17,00:00,295550,298043,292665,293267,467
2018.08.18,00:00,292934,293934,288677,290395,302
2018.08.19,00:00,287979,294748,287299,291126,483
2018.08.20,00:00,291142,293274,290267,291614,374
2018.08.21,00:00,291652,296460,291614,296094,546
2018.08.22,00:00,295940,296389,295351,295524,225
2018.08.23,00:00,295485,295703,293953,294088,267
2018.08.24,00:00,294203,294550,293601,294126,331
2018.08.25,00:00,294742,295165,292126,293511,437
2018.08.26,00:00,293678,296236,293440,295768,424
2018.08.27,00:00,295690,305005,295690,304133,617
2018.08.28,00:00,304749,310659,304480,306383,515
2018.08.29,00:00,306518,310762,303967,310762,607
2018.08.30,00:00,310647,314288,310006,311358,452
